,vac_name,salary_min,salary_max,currency,href,host
1739,Credit Risk Analyst for a global FinTech startup,,650000.0,руб.,https://hh.ru/vacancy/55894748?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1740,Аналитик в тепличный комплекс,270000.0,270000.0,KZT,https://hh.ru/vacancy/67000448?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1741,DevOps Engineer,200000.0,350000.0,руб.,https://hh.ru/vacancy/67048071?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1742,DevOps Engineer,200000.0,350000.0,руб.,https://hh.ru/vacancy/67048072?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1743,Помощник программиста,30000.0,60000.0,руб.,https://hh.ru/vacancy/66805101?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1744,System Analyst (Senior),,210000.0,руб.,https://hh.ru/vacancy/67354079?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1745,System Analyst (Senior),,210000.0,руб.,https://hh.ru/vacancy/67354078?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1746,System Analyst (Senior),,210000.0,руб.,https://hh.ru/vacancy/67354077?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1747,System Analyst (Senior),,210000.0,руб.,https://hh.ru/vacancy/67354075?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1748,Старший системный инженер (в группу сопровождения проектов),250000.0,280000.0,руб.,https://hh.ru/vacancy/67298315?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1749,Системный аналитик,90000.0,,руб.,https://hh.ru/vacancy/66764818?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1750,Middle DevOps for US Startup,,4500.0,USD,https://hh.ru/vacancy/66922113?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1751,Data Engineer (Junior),70000.0,,руб.,https://hh.ru/vacancy/54718910?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1752,Web terminal frontend engineer (Remote),3000.0,6000.0,USD,https://hh.ru/vacancy/67232591?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1753,Web terminal frontend engineer (Remote),3000.0,6000.0,USD,https://hh.ru/vacancy/67232524?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1754,Middle/Senior Data Analyst,250000.0,320000.0,руб.,https://hh.ru/vacancy/66946821?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1755,Архитектор Big Data,350000.0,460000.0,руб.,https://hh.ru/vacancy/67087279?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1756,Архитектор Big Data,350000.0,460000.0,руб.,https://hh.ru/vacancy/67087280?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1757,DevOps engineer,150000.0,230000.0,руб.,https://hh.ru/vacancy/67097559?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1758,Главный специалист/эксперт отдела информационного обеспечения государственной кадастровой оценки,42000.0,42000.0,руб.,https://hh.ru/vacancy/54275240?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1759,Middle Разработчик C#,,250000.0,руб.,https://hh.ru/vacancy/54980955?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1760,"Разработчик Bitrix24, удаленно (проект ""Цифровая платформа МСП.РФ"")",,220000.0,руб.,https://hh.ru/vacancy/67020669?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1761,Программист/java-разработчик,160000.0,200000.0,руб.,https://hh.ru/vacancy/67093124?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1762,Go-разработчик (краудсорсинговая платформа TagMe),200000.0,400000.0,руб.,https://hh.ru/vacancy/67069744?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1763,Аналитик,160000.0,,руб.,https://hh.ru/vacancy/67069196?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1764,Senior QA Automation Engineer (удалённо),200000.0,300000.0,руб.,https://hh.ru/vacancy/66821609?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1765,Web-разработчик (удаленно),30000.0,,руб.,https://hh.ru/vacancy/66991891?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1766,Аналитик,60000.0,,руб.,https://hh.ru/vacancy/66543826?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1767,Senior GO developer,3000.0,6000.0,EUR,https://hh.ru/vacancy/66716329?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1768,System Analyst (Senior),,210000.0,руб.,https://hh.ru/vacancy/67339694?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1769,Разработчик SQL,160000.0,,руб.,https://hh.ru/vacancy/66813363?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1770,Разработчик SQL,160000.0,,руб.,https://hh.ru/vacancy/66813330?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1771,Разработчик SQL,160000.0,,руб.,https://hh.ru/vacancy/66813294?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1772,Инженер-программист,30000.0,,руб.,https://hh.ru/vacancy/66813173?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1773,Backend Team lead / Senior Developer,300000.0,,руб.,https://hh.ru/vacancy/66785491?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1774,"Бизнес-аналитик (FP&A, S&OP)",,200000.0,руб.,https://hh.ru/vacancy/67313236?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1775,Senior Backend Developer (Go) (remote),380000.0,,руб.,https://hh.ru/vacancy/44535853?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1776,Администратор базы данных CRM / Data base manager / CRM-координатор,50000.0,,руб.,https://hh.ru/vacancy/66990111?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1777,Data scientist / NLP,,100000.0,руб.,https://hh.ru/vacancy/66955849?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1778,Доцент Департамента информационной безопасности,90000.0,150000.0,руб.,https://hh.ru/vacancy/66907000?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1779,Программист по обеспечению качества ПО,45000.0,90000.0,руб.,https://hh.ru/vacancy/48396829?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1780,Младший инженер по тестированию ПО,,70000.0,руб.,https://hh.ru/vacancy/67028710?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1781,Главный специалист отдела (разработчик базы данных PostgreSQL/системный администратор),,110000.0,руб.,https://hh.ru/vacancy/66943150?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1782,Инженер-программист (написание кодов программ на Java),200000.0,400000.0,руб.,https://hh.ru/vacancy/67055248?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1783,Backend-разработчик Django,600000.0,1200000.0,KZT,https://hh.ru/vacancy/67105664?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1784,DevOps Engineer,,200000.0,руб.,https://hh.ru/vacancy/66828249?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1785,Инженер-программист (робототехника),50000.0,,руб.,https://hh.ru/vacancy/52016024?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1786,Web-программист,60000.0,75000.0,руб.,https://hh.ru/vacancy/67221351?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1787,Системный администратор,50000.0,,руб.,https://hh.ru/vacancy/66907063?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1788,Специалист по исследованию ПО (Информационная безопасность),,170000.0,руб.,https://hh.ru/vacancy/67293348?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1789,Senior Web/Mobile Automation QA Engineer,220000.0,,руб.,https://hh.ru/vacancy/66921060?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1790,Технический менеджер проекта Compute,400000.0,,руб.,https://hh.ru/vacancy/67289493?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1791,Team leader команды разработки внутреннего облака Сбера,500000.0,,руб.,https://hh.ru/vacancy/67289365?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1792,Ведущий разработчик highload систем,243000.0,415000.0,руб.,https://hh.ru/vacancy/67285986?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1793,ML Engineer/Data Scientist,300000.0,350000.0,руб.,https://hh.ru/vacancy/66947015?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1794,Инженер-программист,35000.0,37000.0,руб.,https://hh.ru/vacancy/66980812?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1795,Наладчик КИПиА,60000.0,,руб.,https://hh.ru/vacancy/67225266?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1796,Аналитик / Научный сотрудник,50000.0,,руб.,https://hh.ru/vacancy/66979095?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1797,Linux Backend Developer,4000.0,5700.0,EUR,https://hh.ru/vacancy/67079099?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1798,Linux Backend Developer,4000.0,5700.0,EUR,https://hh.ru/vacancy/67079103?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1799,Научный сотрудник-постдок акустик-экспериментатор,100000.0,,руб.,https://hh.ru/vacancy/67341933?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1800,Младший исследователь информационной безопасности,50000.0,,руб.,https://hh.ru/vacancy/67091475?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1801,Ведущий аналитик BI,100000.0,,руб.,https://hh.ru/vacancy/67274152?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1802,Senior Frontend developer (Angular),,280000.0,руб.,https://hh.ru/vacancy/67255108?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1803,Директор по продукту,150000.0,,руб.,https://hh.ru/vacancy/67363707?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1804,Routing Engineer (Geospatial analytics),2000.0,4000.0,USD,https://hh.ru/vacancy/54983017?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1805,Ведущий инженер Linux,,150000.0,руб.,https://hh.ru/vacancy/55595440?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1806,Техник 1 категории,50000.0,50000.0,руб.,https://hh.ru/vacancy/66815186?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1807,Системный программист Linux,180000.0,210000.0,руб.,https://hh.ru/vacancy/66815182?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1808,Инженер внедрения и сопровождения (NGN),45000.0,,руб.,https://hh.ru/vacancy/55188778?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1809,"Преподаватель компьютерных/IT курсов, программирования, информатики",,100000.0,руб.,https://hh.ru/vacancy/67090306?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1810,Ведущий специалист по анализу данных (группа структурированных данных),300000.0,,руб.,https://hh.ru/vacancy/50993050?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1811,Инженер ЦОД в ОИС,48000.0,,руб.,https://hh.ru/vacancy/67032721?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1812,Педагог дополнительного образования (инженер-преподаватель),25000.0,35000.0,руб.,https://hh.ru/vacancy/66863276?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1813,Разработчик SAS,200000.0,400000.0,руб.,https://hh.ru/vacancy/66775101?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1814,QA-инженер в отделе разработки СУБД (Postgres Pro),,240000.0,руб.,https://hh.ru/vacancy/55485938?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1815,Системный администратор,150000.0,200000.0,руб.,https://hh.ru/vacancy/66948102?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1816,Analyst for an IT outsourcing company,120000.0,,руб.,https://hh.ru/vacancy/67299630?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1817,"Ведущий научный сотрудник в исследовательскую лабораторию ""Робототехника и интеллектуальные системы""",50000.0,100000.0,руб.,https://hh.ru/vacancy/51905732?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1818,Тестировщик (Верификатор RTL),100000.0,,руб.,https://hh.ru/vacancy/66930766?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1819,Руководитель направления разработки,355000.0,520000.0,руб.,https://hh.ru/vacancy/51240909?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1820,Системный администратор,25000.0,,руб.,https://hh.ru/vacancy/50436044?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1821,Стажер-разработчик/web-программист,25000.0,,руб.,https://hh.ru/vacancy/67014589?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1822,System Analyst (Senior),,210000.0,руб.,https://hh.ru/vacancy/67288812?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1823,Инженер по обеспечению работы сети банкоматов,,65000.0,руб.,https://hh.ru/vacancy/66515463?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1824,Ruby on Rails developer (Middle/Senior),160000.0,,руб.,https://hh.ru/vacancy/67102270?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1825,Инженер Linux (мейнтейнер),150000.0,250000.0,руб.,https://hh.ru/vacancy/66850191?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1826,Маркетолог-аналитик в IT,30000.0,50000.0,руб.,https://hh.ru/vacancy/67111157?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1827,Product manager LATOKEN,300000.0,450000.0,руб.,https://hh.ru/vacancy/67375785?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1828,Product manager LATOKEN,300000.0,450000.0,руб.,https://hh.ru/vacancy/67375786?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1829,"Разработчик АБС (SQL, Delphi)",250000.0,,руб.,https://hh.ru/vacancy/55224683?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1830,Senior DevOps-инженер,250000.0,,руб.,https://hh.ru/vacancy/54800023?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1831,Старший тестировщик (Верификатор RTL),100000.0,,руб.,https://hh.ru/vacancy/66929735?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1832,Junior DevOps-инженер,,100000.0,руб.,https://hh.ru/vacancy/67170377?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1833,Системный администратор,60000.0,,руб.,https://hh.ru/vacancy/51851407?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1834,Старший специалист по верификации RTL (Senior),160000.0,200000.0,руб.,https://hh.ru/vacancy/66815899?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1835,Сетевой программист,190000.0,220000.0,руб.,https://hh.ru/vacancy/66815212?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1836,Реверс инженер в области виртуализации,,350000.0,руб.,https://hh.ru/vacancy/67174235?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1837,Специалист службы поддержки с техническими знаниями (Диск),15000.0,,руб.,https://hh.ru/vacancy/48040063?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1838,Backend разработчик,200000.0,400000.0,руб.,https://hh.ru/vacancy/66760901?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1839,Tech Lead,,172000.0,руб.,https://hh.ru/vacancy/66915051?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1840,IT-специалист/преподаватель школы программирования и дизайна,10000.0,50000.0,руб.,https://hh.ru/vacancy/66805166?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1841,Главный специалист 1 линии сопровождения отдела контроля качества оказания услуг,163620.0,,руб.,https://hh.ru/vacancy/55546512?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1842,"Инженер по сбору, настройке и развертыванию ПО (DevOps)",,150000.0,руб.,https://hh.ru/vacancy/54045417?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1843,Аналитик,40000.0,70000.0,руб.,https://hh.ru/vacancy/67272664?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1844,Архитектор-разработчик баз данных (SQL),200000.0,,руб.,https://hh.ru/vacancy/66822558?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1845,Пентестер (инженер отдела кибербезопасности),30000.0,50000.0,руб.,https://hh.ru/vacancy/66985959?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1846,Преподаватель детского направления,30000.0,45000.0,руб.,https://hh.ru/vacancy/67159634?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1847,Бэкенд-разработчик / администратор сервера,150000.0,,руб.,https://hh.ru/vacancy/67039963?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1848,DevOps инженер (ISearch),200000.0,300000.0,руб.,https://hh.ru/vacancy/66185596?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1849,Инженер по компьютерному зрению (Computer Vision Engineer),80000.0,,руб.,https://hh.ru/vacancy/67165333?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1850,Преподаватель программирования/3д моделирования,60000.0,80000.0,руб.,https://hh.ru/vacancy/67136720?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1851,Системный администратор,100000.0,160000.0,руб.,https://hh.ru/vacancy/49978348?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1852,Middle DevOps разработчик,2000.0,,USD,https://hh.ru/vacancy/66962210?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1853,Ведущий программист С++ конструкторского бюро перспективных проектов,100000.0,180000.0,руб.,https://hh.ru/vacancy/45151787?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1854,Software Engineer C++11/14 VST3/AU,,8000.0,USD,https://hh.ru/vacancy/67354007?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1855,Machine Learning Engineer,200000.0,240000.0,руб.,https://hh.ru/vacancy/66826332?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1856,Системный Администратор (администратор БД),45000.0,,руб.,https://hh.ru/vacancy/47744898?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1857,Инженер-программист/ Инженер АСУ ТП,50000.0,70000.0,руб.,https://hh.ru/vacancy/66529409?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1858,Devops инженер,,200000.0,руб.,https://hh.ru/vacancy/51859346?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1859,Преподаватель информатики,17000.0,,руб.,https://hh.ru/vacancy/66940949?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1860,Middle/Senior QA Full Stack (to Cyprus),3000.0,,EUR,https://hh.ru/vacancy/67144569?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1861,Инженер-программист,48000.0,,руб.,https://hh.ru/vacancy/67139836?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1862,Junior web-программист,40000.0,,руб.,https://hh.ru/vacancy/67014587?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1863,DevOps-инженер (Москва),190000.0,290000.0,руб.,https://hh.ru/vacancy/55876576?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1864,Release Engineer (Удаленно),4000.0,,EUR,https://hh.ru/vacancy/66837865?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1865,Инженер 2 категории,50000.0,55000.0,руб.,https://hh.ru/vacancy/66888908?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1866,Разработчик интерфейсов в Агентский кабинет,,350000.0,руб.,https://hh.ru/vacancy/66835619?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1867,Ведущий математик-программист/робототехник,200000.0,,руб.,https://hh.ru/vacancy/67001103?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1868,Продуктовый аналитик,150000.0,,руб.,https://hh.ru/vacancy/55889023?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1869,Менеджер по продажам (удаленно),50000.0,,руб.,https://hh.ru/vacancy/67163869?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1870,Менеджер по продажам (удаленно),50000.0,,руб.,https://hh.ru/vacancy/67163858?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1871,Менеджер по продажам (удаленно),50000.0,,руб.,https://hh.ru/vacancy/67163693?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1872,Руководитель направления разработки,355000.0,520000.0,руб.,https://hh.ru/vacancy/51240770?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1873,Руководитель направления разработки,355000.0,520000.0,руб.,https://hh.ru/vacancy/51240783?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1874,Руководитель направления разработки,355000.0,520000.0,руб.,https://hh.ru/vacancy/51240796?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1875,Руководитель направления разработки,355000.0,520000.0,руб.,https://hh.ru/vacancy/51240861?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1876,QA auto engineer,3000.0,,USD,https://hh.ru/vacancy/66861938?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1877,Разработчик С/С++,100000.0,200000.0,руб.,https://hh.ru/vacancy/66850565?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1878,Ведущий инженер АСУТП (ПТК DeltaV),120000.0,,руб.,https://hh.ru/vacancy/47796212?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1879,Data-аналитик,600000.0,900000.0,KZT,https://hh.ru/vacancy/67100424?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1880,Специалист службы поддержки с техническими знаниями (Диск),15000.0,,руб.,https://hh.ru/vacancy/48040051?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1881,PHP-программист (middle),160000.0,300000.0,руб.,https://hh.ru/vacancy/55203011?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1882,Главный специалист эксплуатации систем управления,106000.0,106000.0,руб.,https://hh.ru/vacancy/55864111?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1883,Разработчик навигационных алгоритмов,60000.0,,руб.,https://hh.ru/vacancy/66085943?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1884,Ведущий аналитик BI,100000.0,,руб.,https://hh.ru/vacancy/66976825?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1885,Node.js Senior Backend Developer,280000.0,330000.0,руб.,https://hh.ru/vacancy/67217737?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1886,Data scientist / Исследователь-программист данных,115000.0,172000.0,руб.,https://hh.ru/vacancy/66766415?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1887,"Software Developer (C#/C++, CAD, 3D)",150000.0,350000.0,руб.,https://hh.ru/vacancy/67132392?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1888,Middle/Senior C++ Developer,2900.0,,USD,https://hh.ru/vacancy/67081021?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1889,Data scientist (remote),3000.0,4000.0,USD,https://hh.ru/vacancy/67133668?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1890,Инженер внедрения / Специалист технической поддержки продаж микроэлектроники,150000.0,,руб.,https://hh.ru/vacancy/67264948?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1891,Специалист службы поддержки с техническими знаниями (Яндекс ID),15000.0,,руб.,https://hh.ru/vacancy/48037489?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1892,"Преподаватель it для детей (программирование, дизайн)",,3000000.0,сум,https://hh.ru/vacancy/55372273?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1893,Security engineer,4000.0,,EUR,https://hh.ru/vacancy/67096526?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1894,Security engineer,4000.0,,EUR,https://hh.ru/vacancy/67096525?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1895,Security engineer,4000.0,,EUR,https://hh.ru/vacancy/67096522?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1896,Security engineer,4000.0,,EUR,https://hh.ru/vacancy/67096518?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1897,Инженер отдела беспроводных технологий,30000.0,70000.0,руб.,https://hh.ru/vacancy/67086882?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1898,Senior Data Engineer (Wind Team) / Remote,300000.0,,руб.,https://hh.ru/vacancy/67120953?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1899,"Разработчик / Инженер (Wireless, OpenWRT)",210000.0,,руб.,https://hh.ru/vacancy/67102218?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1900,Разработчик BE Phython/Django/PostgreSQL,300000.0,,руб.,https://hh.ru/vacancy/66792813?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1901,Junior Data Scientist,130000.0,160000.0,руб.,https://hh.ru/vacancy/66839340?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
